ORDER_ID,ORDER_STATUS,CREATION_DATE,ORDER_TYPE,SUMMARY_COMMISSION,SUM_BILLING_PRICE_OF_ITEMS,INCOME_WITHOUT_SERVICES,BUYER_PAYMENT,BUYER_PAYMENT_STATUS,SALE_COMMISSION,BUYER_DELIVERY,CROSSREGIONAL_DELIVERY,BUYER_PAYMENT_ACCEPT,BUYER_PAYMENT_TRANSFER,LOYALTY_PROGRAM,BOOST,INSTALLMENT,WAREHOUSE_PROCESSING,_LOADED_AT,_SOURCE_FILE
ORD-101087,Delivered,28.06.2025,Sale to individual,957.42,3940.0,2982.58,3940.0,Transferred,591.0,197.0,39.4,19.7,31.52,78.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101088,Delivered,28.06.2025,Sale to individual,2062.47,8487.5,6425.03,8487.5,Transferred,1273.12,424.38,84.88,42.44,67.9,169.75,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101089,Delivered,28.06.2025,Sale to individual,443.96,1827.0,1383.04,1827.0,Transferred,274.05,91.35,18.27,9.13,14.62,36.54,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101090,Delivered,28.06.2025,Sale to individual,1425.32,5865.5,4440.18,5865.5,Transferred,879.82,293.28,58.66,29.33,46.92,117.31,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101091,Delivered,28.06.2025,Sale to individual,1703.19,7009.0,5305.81,7009.0,Transferred,1051.35,350.45,70.09,35.05,56.07,140.18,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101092,Delivered,28.06.2025,Sale to individual,387.83,1596.0,1208.17,1596.0,Transferred,239.4,79.8,15.96,7.98,12.77,31.92,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101093,Delivered,28.06.2025,Sale to individual,702.27,2890.0,2187.73,2890.0,Transferred,433.5,144.5,28.9,14.45,23.12,57.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101094,Delivered,29.06.2025,Sale to individual,2052.14,8445.0,6392.86,8445.0,Transferred,1266.75,422.25,84.45,42.23,67.56,168.9,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101095,Delivered,29.06.2025,Sale to individual,1791.4,7372.0,5580.6,7372.0,Transferred,1105.8,368.6,73.72,36.86,58.98,147.44,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101097,Delivered,29.06.2025,Sale to individual,1472.58,6060.0,4587.42,6060.0,Transferred,909.0,303.0,60.6,30.3,48.48,121.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101098,Delivered,29.06.2025,Sale to individual,3210.14,13210.5,10000.36,13210.5,Transferred,1981.57,660.53,132.1,66.05,105.68,264.21,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101099,Delivered,29.06.2025,Sale to individual,581.74,2394.0,1812.26,2394.0,Transferred,359.1,119.7,23.94,11.97,19.15,47.88,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101100,Delivered,30.06.2025,Sale to individual,1672.93,6884.5,5211.57,6884.5,Transferred,1032.67,344.23,68.84,34.42,55.08,137.69,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101101,Full return accepted at warehouse,30.06.2025,Sale to individual,1292.76,5320.0,4027.24,5320.0,Transferred,798.0,266.0,53.2,26.6,42.56,106.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101102,Delivered,30.06.2025,Sale to individual,1178.55,4850.0,3671.45,4850.0,Transferred,727.5,242.5,48.5,24.25,38.8,97.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101103,Delivered,30.06.2025,Sale to individual,408.24,1680.0,1271.76,1680.0,Transferred,252.0,84.0,16.8,8.4,13.44,33.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101104,Delivered,30.06.2025,Sale to individual,1551.2,6383.5,4832.3,6383.5,Transferred,957.52,319.18,63.84,31.92,51.07,127.67,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101105,Delivered,30.06.2025,Sale to individual,2910.9,11979.0,9068.1,11979.0,Transferred,1796.85,598.95,119.79,59.9,95.83,239.58,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101106,Delivered,30.06.2025,Sale to individual,2523.56,10385.0,7861.44,10385.0,Transferred,1557.75,519.25,103.85,51.93,83.08,207.7,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101107,Delivered,30.06.2025,Sale to individual,371.79,1530.0,1158.21,1530.0,Transferred,229.5,76.5,15.3,7.65,12.24,30.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101108,Delivered,30.06.2025,Sale to individual,1442.57,5936.5,4493.93,5936.5,Transferred,890.48,296.82,59.37,29.68,47.49,118.73,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101109,Delivered,01.07.2025,Sale to individual,1635.39,6730.0,5094.61,6730.0,Transferred,1009.5,336.5,67.3,33.65,53.84,134.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101110,Delivered,01.07.2025,Sale to individual,478.96,1971.0,1492.04,1971.0,Transferred,295.65,98.55,19.71,9.86,15.77,39.42,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101111,Delivered,01.07.2025,Sale to individual,1125.34,4631.0,3505.66,4631.0,Transferred,694.65,231.55,46.31,23.16,37.05,92.62,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101112,Delivered,01.07.2025,Sale to individual,743.58,3060.0,2316.42,3060.0,Transferred,459.0,153.0,30.6,15.3,24.48,61.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101113,Full return accepted at warehouse,01.07.2025,Sale to individual,244.94,1008.0,763.06,1008.0,Transferred,151.2,50.4,10.08,5.04,8.06,20.16,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101114,Delivered,02.07.2025,Sale to individual,748.44,3080.0,2331.56,3080.0,Transferred,462.0,154.0,30.8,15.4,24.64,61.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101115,Delivered,02.07.2025,Sale to individual,763.51,3142.0,2378.49,3142.0,Transferred,471.3,157.1,31.42,15.71,25.14,62.84,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101116,Delivered,03.07.2025,Sale to individual,2856.96,11757.0,8900.04,11757.0,Transferred,1763.55,587.85,117.57,58.79,94.06,235.14,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101117,Delivered,03.07.2025,Sale to individual,240.57,990.0,749.43,990.0,Transferred,148.5,49.5,9.9,4.95,7.92,19.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101118,Delivered,03.07.2025,Sale to individual,1398.96,5757.0,4358.04,5757.0,Transferred,863.55,287.85,57.57,28.79,46.06,115.14,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101119,Delivered,03.07.2025,Sale to individual,1178.55,4850.0,3671.45,4850.0,Transferred,727.5,242.5,48.5,24.25,38.8,97.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101120,Delivered,03.07.2025,Sale to individual,1839.88,7571.5,5731.62,7571.5,Transferred,1135.72,378.58,75.72,37.86,60.57,151.43,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101121,Delivered,03.07.2025,Sale to individual,578.34,2380.0,1801.66,2380.0,Transferred,357.0,119.0,23.8,11.9,19.04,47.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101122,Delivered,03.07.2025,Sale to individual,512.73,2110.0,1597.27,2110.0,Transferred,316.5,105.5,21.1,10.55,16.88,42.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101123,Delivered,04.07.2025,Sale to individual,487.11,2004.5,1517.39,2004.5,Transferred,300.68,100.23,20.05,10.02,16.04,40.09,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101125,Full return accepted at warehouse,04.07.2025,Sale to individual,2429.27,9997.0,7567.73,9997.0,Transferred,1499.55,499.85,99.97,49.98,79.98,199.94,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101126,Delivered,04.07.2025,Sale to individual,1206.99,4967.0,3760.01,4967.0,Transferred,745.05,248.35,49.67,24.84,39.74,99.34,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101127,Delivered,04.07.2025,Sale to individual,1598.94,6580.0,4981.06,6580.0,Transferred,987.0,329.0,65.8,32.9,52.64,131.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101128,Delivered,04.07.2025,Sale to individual,593.28,2441.5,1848.22,2441.5,Transferred,366.22,122.08,24.41,12.21,19.53,48.83,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101129,Delivered,04.07.2025,Sale to individual,920.97,3790.0,2869.03,3790.0,Transferred,568.5,189.5,37.9,18.95,30.32,75.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101130,Delivered,05.07.2025,Sale to individual,1505.27,6194.5,4689.23,6194.5,Transferred,929.17,309.73,61.95,30.97,49.56,123.89,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101131,Delivered,05.07.2025,Sale to individual,3613.16,14869.0,11255.84,14869.0,Transferred,2230.35,743.45,148.69,74.34,118.95,297.38,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101132,Delivered,05.07.2025,Sale to individual,532.17,2190.0,1657.83,2190.0,Transferred,328.5,109.5,21.9,10.95,17.52,43.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101133,Delivered,05.07.2025,Sale to individual,632.05,2601.0,1968.95,2601.0,Transferred,390.15,130.05,26.01,13.01,20.81,52.02,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101134,Delivered,06.07.2025,Sale to individual,461.46,1899.0,1437.54,1899.0,Transferred,284.85,94.95,18.99,9.5,15.19,37.98,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101136,Delivered,06.07.2025,Sale to individual,4053.85,16682.5,12628.65,16682.5,Transferred,2502.38,834.12,166.83,83.41,133.46,333.65,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101137,Delivered,06.07.2025,Sale to individual,1591.65,6550.0,4958.35,6550.0,Transferred,982.5,327.5,65.5,32.75,52.4,131.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101138,Delivered,06.07.2025,Sale to individual,4451.76,18320.0,13868.24,18320.0,Transferred,2748.0,916.0,183.2,91.6,146.56,366.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101139,Delivered,06.07.2025,Sale to individual,1778.51,7319.0,5540.49,7319.0,Transferred,1097.85,365.95,73.19,36.59,58.55,146.38,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101140,Delivered,07.07.2025,Sale to individual,2121.39,8730.0,6608.61,8730.0,Transferred,1309.5,436.5,87.3,43.65,69.84,174.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101141,Delivered,07.07.2025,Sale to individual,3676.59,15130.0,11453.41,15130.0,Transferred,2269.5,756.5,151.3,75.65,121.04,302.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101142,Delivered,07.07.2025,Sale to individual,415.53,1710.0,1294.47,1710.0,Transferred,256.5,85.5,17.1,8.55,13.68,34.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101143,Delivered,07.07.2025,Sale to individual,646.38,2660.0,2013.62,2660.0,Transferred,399.0,133.0,26.6,13.3,21.28,53.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101144,Full return accepted at warehouse,07.07.2025,Sale to individual,1601.74,6591.5,4989.76,6591.5,Transferred,988.72,329.58,65.92,32.96,52.73,131.83,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101145,Delivered,07.07.2025,Sale to individual,924.5,3804.5,2880.0,3804.5,Transferred,570.67,190.23,38.05,19.02,30.44,76.09,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101146,Delivered,08.07.2025,Sale to individual,2168.29,8923.0,6754.71,8923.0,Transferred,1338.45,446.15,89.23,44.62,71.38,178.46,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101148,Delivered,08.07.2025,Sale to individual,646.38,2660.0,2013.62,2660.0,Transferred,399.0,133.0,26.6,13.3,21.28,53.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101149,Delivered,08.07.2025,Sale to individual,1224.72,5040.0,3815.28,5040.0,Transferred,756.0,252.0,50.4,25.2,40.32,100.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101150,Delivered,08.07.2025,Sale to individual,2048.0,8428.0,6380.0,8428.0,Transferred,1264.2,421.4,84.28,42.14,67.42,168.56,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101151,Delivered,08.07.2025,Sale to individual,1020.36,4199.0,3178.64,4199.0,Transferred,629.85,209.95,41.99,21.0,33.59,83.98,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101152,Delivered,08.07.2025,Sale to individual,1382.18,5688.0,4305.82,5688.0,Transferred,853.2,284.4,56.88,28.44,45.5,113.76,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101153,Delivered,09.07.2025,Sale to individual,2649.91,10905.0,8255.09,10905.0,Transferred,1635.75,545.25,109.05,54.52,87.24,218.1,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101154,Delivered,09.07.2025,Sale to individual,1226.91,5049.0,3822.09,5049.0,Transferred,757.35,252.45,50.49,25.25,40.39,100.98,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101155,Full return accepted at warehouse,09.07.2025,Sale to individual,668.36,2750.5,2082.14,2750.5,Transferred,412.57,137.53,27.5,13.75,22.0,55.01,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101156,Delivered,09.07.2025,Sale to individual,408.24,1680.0,1271.76,1680.0,Transferred,252.0,84.0,16.8,8.4,13.44,33.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101157,Delivered,09.07.2025,Sale to individual,803.0,3304.5,2501.5,3304.5,Transferred,495.67,165.23,33.05,16.52,26.44,66.09,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101158,Delivered,09.07.2025,Sale to individual,505.55,2080.5,1574.95,2080.5,Transferred,312.07,104.03,20.8,10.4,16.64,41.61,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101159,Delivered,09.07.2025,Sale to individual,1326.78,5460.0,4133.22,5460.0,Transferred,819.0,273.0,54.6,27.3,43.68,109.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101160,Delivered,09.07.2025,Sale to individual,575.91,2370.0,1794.09,2370.0,Transferred,355.5,118.5,23.7,11.85,18.96,47.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101161,Delivered,10.07.2025,Sale to individual,1098.74,4521.5,3422.76,4521.5,Transferred,678.23,226.08,45.22,22.61,36.17,90.43,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101162,Delivered,10.07.2025,Sale to individual,578.34,2380.0,1801.66,2380.0,Transferred,357.0,119.0,23.8,11.9,19.04,47.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101163,Delivered,10.07.2025,Sale to individual,1603.8,6600.0,4996.2,6600.0,Transferred,990.0,330.0,66.0,33.0,52.8,132.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101164,Delivered,10.07.2025,Sale to individual,289.17,1190.0,900.83,1190.0,Transferred,178.5,59.5,11.9,5.95,9.52,23.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101165,Delivered,10.07.2025,Sale to individual,1725.55,7101.0,5375.45,7101.0,Transferred,1065.15,355.05,71.01,35.51,56.81,142.02,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101167,Delivered,11.07.2025,Sale to individual,1562.0,6428.0,4866.0,6428.0,Transferred,964.2,321.4,64.28,32.14,51.42,128.56,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101168,Delivered,11.07.2025,Sale to individual,2904.58,11953.0,9048.42,11953.0,Transferred,1792.95,597.65,119.53,59.77,95.62,239.06,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101169,Full return accepted at warehouse,11.07.2025,Sale to individual,834.1,3432.5,2598.4,3432.5,Transferred,514.88,171.62,34.33,17.16,27.46,68.65,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101170,Delivered,11.07.2025,Sale to individual,1102.98,4539.0,3436.02,4539.0,Transferred,680.85,226.95,45.39,22.7,36.31,90.78,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101173,Delivered,11.07.2025,Sale to individual,289.17,1190.0,900.83,1190.0,Transferred,178.5,59.5,11.9,5.95,9.52,23.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101174,Delivered,12.07.2025,Sale to individual,3540.26,14569.0,11028.74,14569.0,Transferred,2185.35,728.45,145.69,72.84,116.55,291.38,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101175,Delivered,12.07.2025,Sale to individual,396.09,1630.0,1233.91,1630.0,Transferred,244.5,81.5,16.3,8.15,13.04,32.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101176,Delivered,12.07.2025,Sale to individual,1499.31,6170.0,4670.69,6170.0,Transferred,925.5,308.5,61.7,30.85,49.36,123.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101177,Delivered,12.07.2025,Sale to individual,1032.99,4251.0,3218.01,4251.0,Transferred,637.65,212.55,42.51,21.25,34.01,85.02,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101178,Delivered,12.07.2025,Sale to individual,855.11,3519.0,2663.89,3519.0,Transferred,527.85,175.95,35.19,17.59,28.15,70.38,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101179,Delivered,13.07.2025,Sale to individual,1210.14,4980.0,3769.86,4980.0,Transferred,747.0,249.0,49.8,24.9,39.84,99.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101180,Delivered,13.07.2025,Sale to individual,955.1,3930.5,2975.4,3930.5,Transferred,589.57,196.53,39.3,19.65,31.44,78.61,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101181,Delivered,13.07.2025,Sale to individual,1178.55,4850.0,3671.45,4850.0,Transferred,727.5,242.5,48.5,24.25,38.8,97.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101182,Delivered,13.07.2025,Sale to individual,1665.65,6854.5,5188.85,6854.5,Transferred,1028.17,342.73,68.55,34.27,54.84,137.09,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101183,Delivered,13.07.2025,Sale to individual,971.51,3998.0,3026.49,3998.0,Transferred,599.7,199.9,39.98,19.99,31.98,79.96,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101184,Delivered,14.07.2025,Sale to individual,1319.0,5428.0,4109.0,5428.0,Transferred,814.2,271.4,54.28,27.14,43.42,108.56,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101185,Delivered,14.07.2025,Sale to individual,1292.76,5320.0,4027.24,5320.0,Transferred,798.0,266.0,53.2,26.6,42.56,106.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101186,Delivered,14.07.2025,Sale to individual,1193.86,4913.0,3719.14,4913.0,Transferred,736.95,245.65,49.13,24.57,39.3,98.26,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101187,Delivered,14.07.2025,Sale to individual,520.51,2142.0,1621.49,2142.0,Transferred,321.3,107.1,21.42,10.71,17.14,42.84,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101188,Delivered,14.07.2025,Sale to individual,578.34,2380.0,1801.66,2380.0,Transferred,357.0,119.0,23.8,11.9,19.04,47.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101189,Delivered,14.07.2025,Sale to individual,1292.51,5319.0,4026.49,5319.0,Transferred,797.85,265.95,53.19,26.59,42.55,106.38,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101190,Delivered,14.07.2025,Sale to individual,912.96,3757.0,2844.04,3757.0,Transferred,563.55,187.85,37.57,18.79,30.06,75.14,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101191,Delivered,14.07.2025,Sale to individual,2335.23,9610.0,7274.77,9610.0,Transferred,1441.5,480.5,96.1,48.05,76.88,192.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101192,Delivered,14.07.2025,Sale to individual,3282.69,13509.0,10226.31,13509.0,Transferred,2026.35,675.45,135.09,67.55,108.07,270.18,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101193,Delivered,14.07.2025,Sale to individual,1514.0,6230.5,4716.5,6230.5,Transferred,934.57,311.53,62.3,31.15,49.84,124.61,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101194,Delivered,15.07.2025,Sale to individual,881.84,3629.0,2747.16,3629.0,Transferred,544.35,181.45,36.29,18.14,29.03,72.58,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101195,Delivered,15.07.2025,Sale to individual,1240.76,5106.0,3865.24,5106.0,Transferred,765.9,255.3,51.06,25.53,40.85,102.12,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101196,Delivered,15.07.2025,Sale to individual,1163.48,4788.0,3624.52,4788.0,Transferred,718.2,239.4,47.88,23.94,38.3,95.76,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101197,Delivered,15.07.2025,Sale to individual,272.16,1120.0,847.84,1120.0,Transferred,168.0,56.0,11.2,5.6,8.96,22.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101198,Delivered,15.07.2025,Sale to individual,450.16,1852.5,1402.34,1852.5,Transferred,277.88,92.62,18.53,9.26,14.82,37.05,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101199,Delivered,15.07.2025,Sale to individual,2945.16,12120.0,9174.84,12120.0,Transferred,1818.0,606.0,121.2,60.6,96.96,242.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101200,Delivered,16.07.2025,Sale to individual,1980.7,8151.0,6170.3,8151.0,Transferred,1222.65,407.55,81.51,40.76,65.21,163.02,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101201,Delivered,16.07.2025,Sale to individual,2859.26,11766.5,8907.24,11766.5,Transferred,1764.97,588.33,117.67,58.83,94.13,235.33,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101202,Delivered,16.07.2025,Sale to individual,3249.16,13371.0,10121.84,13371.0,Transferred,2005.65,668.55,133.71,66.86,106.97,267.42,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101203,Delivered,16.07.2025,Sale to individual,2816.37,11590.0,8773.63,11590.0,Transferred,1738.5,579.5,115.9,57.95,92.72,231.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101204,Delivered,16.07.2025,Sale to individual,415.53,1710.0,1294.47,1710.0,Transferred,256.5,85.5,17.1,8.55,13.68,34.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101205,Delivered,16.07.2025,Sale to individual,1319.49,5430.0,4110.51,5430.0,Transferred,814.5,271.5,54.3,27.15,43.44,108.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101207,Delivered,16.07.2025,Sale to individual,493.29,2030.0,1536.71,2030.0,Transferred,304.5,101.5,20.3,10.15,16.24,40.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101208,Delivered,17.07.2025,Sale to individual,596.93,2456.5,1859.57,2456.5,Transferred,368.47,122.83,24.57,12.28,19.65,49.13,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101209,Delivered,17.07.2025,Sale to individual,1149.03,4728.5,3579.47,4728.5,Transferred,709.27,236.43,47.29,23.64,37.83,94.57,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101210,Delivered,17.07.2025,Sale to individual,926.93,3814.5,2887.57,3814.5,Transferred,572.17,190.73,38.15,19.07,30.52,76.29,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101211,Delivered,17.07.2025,Sale to individual,1639.76,6748.0,5108.24,6748.0,Transferred,1012.2,337.4,67.48,33.74,53.98,134.96,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101212,Delivered,17.07.2025,Sale to individual,3163.86,13020.0,9856.14,13020.0,Transferred,1953.0,651.0,130.2,65.1,104.16,260.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101213,Delivered,17.07.2025,Sale to individual,1224.72,5040.0,3815.28,5040.0,Transferred,756.0,252.0,50.4,25.2,40.32,100.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101214,Delivered,18.07.2025,Sale to individual,1396.28,5746.0,4349.72,5746.0,Transferred,861.9,287.3,57.46,28.73,45.97,114.92,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101215,Delivered,18.07.2025,Sale to individual,790.72,3254.0,2463.28,3254.0,Transferred,488.1,162.7,32.54,16.27,26.03,65.08,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101216,Delivered,18.07.2025,Sale to individual,1076.74,4431.0,3354.26,4431.0,Transferred,664.65,221.55,44.31,22.16,35.45,88.62,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101217,Delivered,18.07.2025,Sale to individual,371.79,1530.0,1158.21,1530.0,Transferred,229.5,76.5,15.3,7.65,12.24,30.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101218,Delivered,18.07.2025,Sale to individual,689.76,2838.5,2148.74,2838.5,Transferred,425.77,141.93,28.39,14.19,22.71,56.77,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101220,Delivered,19.07.2025,Sale to individual,1467.48,6039.0,4571.52,6039.0,Transferred,905.85,301.95,60.39,30.2,48.31,120.78,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101221,Delivered,19.07.2025,Sale to individual,646.38,2660.0,2013.62,2660.0,Transferred,399.0,133.0,26.6,13.3,21.28,53.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101222,Full return accepted at warehouse,19.07.2025,Sale to individual,1390.07,5720.5,4330.43,5720.5,Transferred,858.07,286.03,57.2,28.6,45.76,114.41,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-101223,Delivered,19.07.2025,Sale to individual,646.38,2660.0,2013.62,2660.0,Transferred,399.0,133.0,26.6,13.3,21.28,53.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
